Trip_Distance,Type_of_Cab,Customer_Since_Months,Life_Style_Index,Confidence_Life_Style_Index,Destination_Type,Customer_Rating,Cancellation_Last_1Month,Var1,Var2,Var3,Gender,Cluster
60.63,2,10.0,2.99687,1,1,1.52,1,36.0,53,85,0,1
91.9,2,10.0,3.1789,1,0,3.0925,0,39.0,48,85,0,0
24.96,3,2.0,2.40453,0,1,1.43625,0,63.0,50,67,0,2
28.88,2,1.0,2.53334,0,0,1.5875,0,87.0,51,75,1,2
76.55,1,0.0,3.1003,2,0,3.71,1,45.0,51,72,0,0
52.23,0,10.0,3.09001,2,0,1.74,0,36.0,70,106,0,1
73.42,0,7.0,2.8311,2,2,3.195,0,81.0,50,74,1,0
72.82,3,2.0,2.98545,1,6,2.07125,0,80.0,52,82,1,0
74.32,4,9.0,3.19435,1,3,3.83875,3,42.0,54,87,1,0
46.64,1,7.0,2.95348,2,0,4.10375,0,36.0,52,78,1,0
92.31,1,10.0,3.20593,1,0,1.34125,0,62.0,54,87,1,0
106.29,3,4.0,3.03792,1,0,2.98625,1,66.0,55,83,1,0
43.29,4,9.0,2.68298,2,0,2.065,1,88.0,53,84,1,1
69.06,4,8.0,2.772,2,0,3.0325,1,42.0,48,66,1,0
80.36,2,6.0,2.89824,2,0,3.18625,2,45.0,49,97,1,0
45.8,1,4.0,2.87222,2,0,1.9625,2,95.0,53,75,1,1
8.98,1,2.0,2.77789,0,1,3.245,1,68.0,51,84,1,2
61.63,1,8.0,3.09412,2,0,3.4175,0,61.0,53,78,1,0
53.82,0,9.0,2.90783,0,0,2.79125,0,71.0,57,74,1,1
83.86,0,10.0,3.13856,2,0,2.97625,2,56.0,58,91,1,1
28.46,3,8.0,2.78518,0,0,3.655,0,34.0,60,99,0,1
91.79,4,7.0,3.90333,2,3,4.60125,0,62.0,56,78,1,0
75.07,1,8.0,2.87242,1,1,2.12,0,76.0,57,77,0,1
5.11,3,1.0,2.6936,0,0,4.7025,0,33.0,44,69,0,2
66.78,1,3.0,3.06382,1,0,3.16,1,34.0,56,77,1,0
69.79,2,4.0,2.97318,1,0,3.2425,1,79.0,57,69,1,0
46.41,1,5.0,3.16319,1,2,2.1025,0,105.0,54,87,1,1
93.27,3,3.0,2.80449,1,0,2.83,0,102.0,45,68,1,0
18.59,2,7.0,2.47419,1,0,1.71,1,98.0,52,66,1,2
33.06,2,10.0,2.58106,2,0,1.735,1,53.0,50,70,1,2
43.31,0,8.0,3.07914,2,1,3.2975,0,107.0,49,81,0,0
36.3,1,3.0,2.98195,0,0,2.155,0,38.0,58,84,0,1
14.95,3,2.0,2.45966,2,0,2.43375,0,39.0,50,69,1,2
22.01,0,2.0,2.90302,1,1,1.99625,0,86.0,50,78,1,2
42.39,3,6.0,2.54706,2,0,2.01625,0,94.0,50,71,0,2
60.85,0,4.0,2.6586,1,0,2.15,0,86.0,52,78,0,2
23.61,3,10.0,2.54342,0,0,3.29,0,63.0,49,67,1,2
37.83,3,10.0,2.77323,0,0,3.22625,1,96.0,46,80,1,2
17.23,2,10.0,3.15034,1,1,3.1175,0,41.0,51,86,1,0
17.41,1,2.0,2.773,0,1,1.86,0,41.0,54,73,0,2
25.84,1,2.0,2.81146,0,1,3.56625,0,51.0,49,73,1,2
75.69,4,5.0,2.99662,2,1,2.08375,2,56.0,51,71,1,0
19.73,2,10.0,2.84218,2,4,2.39,2,104.0,52,80,1,2
24.68,1,10.0,2.77846,0,0,3.1075,1,63.0,48,80,1,2
108.42,1,6.0,3.6029,1,0,4.23,1,53.0,58,108,1,0
65.56,3,3.0,3.0227,2,2,4.23375,0,78.0,45,62,1,0
39.0,2,10.0,2.70096,1,0,3.25375,3,57.0,49,76,0,2
7.3,2,10.0,2.75739,0,0,0.965,0,89.0,55,82,1,1
31.18,1,10.0,3.07566,2,1,3.79875,1,56.0,55,79,1,0
59.74,4,1.0,2.81653,1,0,1.46125,3,41.0,50,72,1,1
41.81,0,1.0,2.81822,2,6,3.6125,0,46.0,50,69,1,2
23.2,1,5.0,3.08081,0,1,3.3225,1,43.0,52,70,0,2
29.69,4,0.0,2.77621,2,0,3.0075,1,92.0,45,67,1,2
25.66,1,7.0,2.87777,2,0,2.02375,0,96.0,55,77,0,1
56.71,2,6.0,3.17823,2,0,3.14125,0,40.0,53,77,1,0
60.49,2,2.0,2.80843,1,0,0.6775,1,43.0,69,108,1,1
44.82,3,10.0,2.73808,2,3,1.86875,0,88.0,51,71,1,2
32.07,2,10.0,2.90101,1,0,2.92375,1,36.0,50,91,0,1
24.01,4,2.0,3.01008,2,1,3.5075,2,53.0,47,63,1,0
36.02,1,7.0,2.77034,0,0,3.10875,0,75.0,62,77,0,1
45.75,1,10.0,2.87302,0,0,3.3925,1,43.0,46,69,0,2
6.89,2,10.0,2.56972,2,0,1.90125,1,98.0,55,76,1,2
19.78,1,10.0,2.60201,0,1,2.69375,0,72.0,51,78,1,2
63.79,2,10.0,3.01885,1,0,3.44625,0,112.0,52,66,1,0
22.6,0,2.0,2.47922,0,0,1.67875,0,71.0,48,76,1,2
41.39,0,10.0,2.69802,2,0,3.845,1,81.0,53,67,1,2
29.31,2,4.0,2.77409,2,0,2.6975,0,74.0,53,73,1,2
74.41,3,4.0,3.18567,1,2,4.3625,0,82.0,49,70,0,0
42.63,1,2.0,2.54595,0,0,1.95875,0,99.0,49,74,1,2
23.93,0,0.0,2.97786,1,0,2.25,3,38.0,54,87,1,1
54.65,0,10.0,2.85457,1,0,2.005,3,70.0,54,84,1,1
46.46,4,10.0,2.83931,2,0,3.27875,0,50.0,49,85,0,0
32.14,2,10.0,2.6205,0,0,2.625,0,60.0,47,98,1,2
31.68,0,3.0,2.95303,2,0,2.64375,0,67.0,54,75,0,0
22.5,0,4.0,2.86034,2,0,4.275,1,60.0,55,69,1,2
12.18,2,6.0,2.77395,1,1,1.0775,2,62.0,52,93,1,1
5.78,2,1.0,2.39102,2,6,3.49125,3,60.0,58,78,0,2
35.75,3,6.0,2.75384,0,0,3.1575,1,93.0,47,74,0,2
6.05,1,0.0,2.3796,2,0,4.37125,1,47.0,52,77,1,2
23.81,3,1.0,2.65198,2,0,3.01375,0,49.0,49,66,1,2
81.45,2,10.0,2.7808,1,2,4.1725,1,61.0,48,64,1,0
92.21,0,10.0,2.92489,2,0,1.89,0,99.0,54,77,1,0
11.73,1,0.0,2.41529,0,0,2.005,0,59.0,54,73,1,2
8.94,4,1.0,2.95057,2,7,3.22875,1,55.0,51,70,0,2
55.26,4,2.0,2.99926,2,5,2.1725,1,80.0,49,78,1,0
68.38,1,10.0,2.97517,2,1,2.9375,0,62.0,56,96,1,1
16.47,1,8.0,2.7803,2,8,3.0575,1,104.0,48,76,1,2
24.64,1,5.0,2.77722,0,0,4.6325,1,46.0,46,76,1,2
21.45,3,3.0,2.34475,2,0,3.45875,0,62.0,49,73,0,2
24.7,3,7.0,2.70301,2,0,1.345,0,74.0,46,65,0,2
60.54,2,8.0,2.99763,1,0,2.70625,0,50.0,50,84,0,0
25.2,1,10.0,2.79807,0,0,3.6875,1,55.0,53,76,1,2
29.91,0,8.0,2.68412,0,1,2.7975,0,72.0,55,78,0,2
14.07,0,1.0,2.48179,0,1,3.62125,1,37.0,48,86,1,2
90.3,0,10.0,2.92635,1,0,3.98375,0,73.0,55,92,1,0
15.52,4,8.0,2.9967,2,1,3.3975,0,64.0,48,71,1,0
82.36,3,3.0,2.77464,0,0,2.435,0,44.0,48,68,0,0
59.62,4,5.0,2.74207,0,0,2.13875,1,39.0,50,70,1,2
25.99,3,4.0,2.4338,0,3,2.7725,0,63.0,49,64,1,2
61.93,0,10.0,3.24176,2,0,3.245,1,33.0,49,82,0,0
13.61,3,10.0,2.66874,0,0,1.68375,1,88.0,55,83,0,1
47.68,1,8.0,3.11102,2,0,2.8575,0,96.0,50,65,1,0
78.41,1,10.0,3.15077,1,0,4.7825,1,40.0,46,69,1,0
29.96,2,6.0,2.83243,1,0,1.71625,0,77.0,51,66,1,2
36.22,0,6.0,2.68432,2,0,0.745,0,49.0,56,83,1,1
68.78,2,7.0,3.00236,2,0,2.4575,0,87.0,57,83,1,0
56.41,3,5.0,2.8116,1,1,2.52625,0,107.0,54,84,1,1
37.7,0,7.0,2.97822,1,0,3.0825,0,70.0,55,83,1,1
29.53,2,2.0,2.49748,0,1,2.85125,0,53.0,47,62,1,2
7.5,3,10.0,2.67947,0,0,1.72,2,87.0,48,63,0,2
80.19,1,3.0,2.81793,1,0,2.5075,0,87.0,49,71,1,0
62.71,0,10.0,2.86493,2,0,2.74875,0,64.0,66,111,0,1
62.63,4,10.0,2.79616,1,0,2.56,1,87.0,47,81,1,0
66.03,1,0.0,3.29975,2,4,4.815,4,38.0,66,113,1,1
35.99,2,5.0,2.75655,1,0,3.25625,1,103.0,51,68,0,2
60.4,3,4.0,3.21493,2,0,3.385,0,46.0,57,74,1,0
17.59,3,9.0,2.84396,1,0,2.1525,1,49.0,48,72,1,2
29.58,3,10.0,2.77403,2,2,3.8625,2,86.0,53,91,1,1
30.66,1,2.0,2.77988,0,2,2.6125,0,51.0,58,86,0,1
76.77,1,4.0,2.68909,0,5,2.765,1,75.0,52,74,1,2
19.57,2,10.0,2.72487,0,2,2.51375,1,39.0,51,74,1,2
72.58,2,7.0,2.99666,1,0,3.77125,1,50.0,50,79,0,0
20.0,1,5.0,2.71331,0,0,4.3825,2,95.0,52,79,1,2
34.92,4,5.0,2.79399,2,6,2.11,0,66.0,57,81,1,1
45.66,2,1.0,2.74407,2,0,3.7175,2,58.0,45,80,1,0
1.6,0,5.0,2.16888,2,0,2.51,3,56.0,48,66,0,2
31.08,4,7.0,2.9542,2,0,2.12375,5,46.0,52,86,1,1
16.25,4,10.0,2.68467,0,6,3.37375,0,98.0,52,68,1,2
25.46,1,4.0,3.00498,0,0,4.39,1,49.0,47,78,1,2
54.25,4,5.0,2.85754,0,0,3.14,1,64.0,47,72,1,2
68.33,0,10.0,2.73434,1,0,2.4125,2,54.0,56,79,1,1
106.76,3,0.0,3.27706,1,0,3.03625,0,60.0,57,84,1,0
37.34,1,0.0,3.02307,0,1,4.16125,1,73.0,49,65,1,2
44.32,2,8.0,2.81893,1,1,2.76375,2,42.0,53,74,0,0
54.57,0,8.0,3.04363,2,0,3.72,1,37.0,51,102,1,0
74.35,2,10.0,3.24532,1,1,4.3775,0,43.0,49,74,1,0
48.81,3,3.0,2.8139,2,0,2.93,2,49.0,45,82,0,0
58.58,4,0.0,2.79356,1,3,3.18125,0,65.0,46,71,0,2
34.66,0,10.0,2.5497,2,3,1.685,1,50.0,49,75,0,2
14.8,0,8.0,2.71667,2,3,2.23625,0,47.0,50,68,1,2
19.36,1,6.0,2.81569,2,0,3.06375,0,111.0,51,77,1,2
14.38,2,10.0,2.96237,2,2,2.29375,1,42.0,54,80,1,1
40.6,4,10.0,2.85451,0,2,2.93125,1,77.0,51,74,1,2
31.55,1,0.0,2.5616,2,11,2.70875,1,71.0,45,61,1,2
62.98,1,7.0,2.97844,1,0,3.1725,0,37.0,58,73,1,0
45.45,2,2.0,2.61541,1,1,3.295,1,62.0,49,67,1,2
45.28,2,10.0,2.64958,0,2,2.02625,2,102.0,47,70,0,2
24.16,0,10.0,2.74152,0,1,1.32125,1,81.0,47,73,1,2
44.85,1,3.0,2.65214,2,0,0.85,1,85.0,51,66,1,2
14.58,1,3.0,2.8242,0,6,1.6975,0,42.0,56,102,1,1
69.14,0,7.0,2.89957,1,0,2.06375,1,54.0,54,98,0,1
13.43,2,5.0,2.9635,0,0,1.5625,1,31.0,51,88,0,1
32.22,2,10.0,2.41873,0,0,4.38875,0,78.0,44,61,1,2
44.85,1,1.0,2.6538,0,0,1.70625,1,65.0,52,77,1,2
49.53,3,5.0,2.65876,0,3,2.825,0,74.0,49,72,1,2
74.89,3,10.0,3.09582,1,0,2.4425,2,43.0,66,87,0,1
26.18,2,6.0,2.69826,0,0,3.5425,1,57.0,48,72,1,2
20.47,1,10.0,2.77887,0,5,3.18,0,61.0,51,78,1,2
7.62,4,10.0,2.55849,1,0,3.7875,0,40.0,45,59,1,2
54.89,3,10.0,2.90283,1,0,3.06875,0,63.0,50,74,1,0
37.8,2,6.0,2.7469,2,0,1.5425,1,74.0,58,88,0,1
91.26,1,1.0,3.11235,1,0,3.0525,0,77.0,50,75,0,0
106.98,2,4.0,2.92488,2,0,3.93875,0,90.0,57,85,1,0
14.91,0,4.0,3.14539,0,6,3.60375,0,53.0,50,73,1,2
76.04,0,10.0,2.96839,2,0,2.23375,1,48.0,58,81,1,1
9.9,3,10.0,2.78502,0,0,3.745,0,37.0,50,74,0,2
15.18,0,2.0,2.87711,0,0,3.55375,0,49.0,48,61,1,2
46.78,1,5.0,2.73813,2,1,2.0325,1,44.0,48,63,1,2
44.5,2,6.0,2.71859,1,0,2.96875,0,36.0,47,63,1,2
11.19,4,2.0,2.42521,0,0,1.575,0,78.0,47,67,0,2
42.42,4,0.0,2.60682,0,0,3.48875,3,61.0,49,76,1,2
22.74,1,10.0,2.91134,1,0,4.75875,0,78.0,45,67,1,2
106.61,3,10.0,3.03954,2,0,2.625,2,40.0,60,80,1,0
14.58,2,10.0,2.73464,1,1,2.66,2,59.0,53,79,1,2
92.49,3,10.0,3.05469,1,0,1.86,1,83.0,58,101,0,1
62.69,0,9.0,2.94241,2,1,2.68625,0,42.0,48,70,1,0
25.1,1,3.0,2.51505,2,0,3.7275,0,58.0,49,83,1,2
108.06,2,10.0,3.25595,1,1,3.18625,1,83.0,60,100,1,1
106.61,3,10.0,3.04676,1,0,3.07375,0,38.0,69,101,0,1
26.96,1,5.0,2.59191,0,0,3.09125,0,64.0,45,67,1,2
33.11,1,10.0,2.69191,2,2,2.975,0,69.0,50,67,0,2
73.82,3,5.0,3.00027,1,0,2.03875,1,51.0,56,90,1,1
50.56,0,3.0,2.77506,2,0,1.86,0,47.0,50,79,1,0
5.51,4,8.0,2.6949,2,0,3.18125,0,36.0,53,70,1,2
36.55,4,2.0,3.02347,1,0,2.2925,1,58.0,56,84,1,1
73.28,1,0.0,3.12082,2,1,4.17875,0,60.0,53,75,1,0
29.03,1,4.0,2.92496,2,0,3.86125,0,87.0,56,78,1,0
97.95,0,4.0,3.11563,2,0,2.9175,4,64.0,54,78,1,0
60.85,3,10.0,2.90036,1,0,1.70875,2,66.0,57,100,1,1
38.38,3,0.0,2.60752,1,0,1.3025,1,107.0,54,73,1,2
15.52,2,10.0,2.96375,1,3,2.61,1,41.0,45,65,0,2
30.74,2,0.0,2.54451,0,0,3.02625,3,68.0,46,59,1,2
108.32,3,10.0,3.0955,2,0,3.40875,3,88.0,52,104,1,0
16.7,4,0.0,2.82785,1,0,3.0075,2,53.0,46,78,1,2
43.24,4,7.0,2.85855,0,0,3.2375,1,43.0,55,70,0,2
56.33,2,5.0,2.97403,1,0,4.25625,1,67.0,49,60,1,0
35.52,1,4.0,2.8356,1,1,4.10375,0,52.0,53,81,0,2
73.27,1,10.0,2.82763,1,0,1.80625,0,48.0,61,103,1,1
107.58,2,5.0,3.06342,2,0,2.495,1,33.0,52,85,0,0
60.38,0,1.0,3.21089,1,3,3.365,0,45.0,56,88,1,0
92.94,3,2.0,2.90692,1,0,2.5075,1,44.0,55,94,1,1
46.87,2,5.0,2.8201,1,0,3.205,2,33.0,49,87,0,0
14.07,2,8.0,3.17634,2,2,4.75375,2,54.0,48,60,0,0
95.53,1,2.0,3.03979,1,0,2.57625,1,54.0,55,79,1,0
15.29,2,10.0,2.63,2,4,1.95375,2,86.0,53,90,0,1
32.0,1,10.0,2.65605,1,0,3.7725,2,62.0,50,79,0,2
56.19,4,10.0,2.8804,1,0,0.93375,4,78.0,90,110,1,1
45.74,2,5.0,2.89632,1,3,3.86875,0,80.0,52,70,1,2
54.39,3,7.0,2.79272,2,0,2.88375,1,81.0,49,76,0,0
35.96,1,0.0,2.44585,2,1,0.8025,0,109.0,47,70,1,2
26.45,3,1.0,2.8185,0,0,3.42375,1,81.0,49,70,1,2
24.83,3,3.0,2.28337,0,1,2.71125,0,84.0,52,85,0,2
36.56,0,10.0,2.79697,1,0,1.3825,1,39.0,52,72,0,1
21.17,3,4.0,2.64854,0,0,2.6825,0,47.0,51,97,0,1
76.48,0,10.0,3.21852,2,0,3.86875,1,107.0,52,74,1,0
15.02,1,4.0,2.55461,2,0,4.22875,0,85.0,53,74,0,2
37.24,2,5.0,2.78283,0,1,4.3125,0,67.0,47,65,1,2
48.44,3,10.0,2.87259,0,0,2.81,0,36.0,47,73,1,2
60.34,2,0.0,2.92805,2,0,2.26625,0,32.0,48,77,1,0
56.38,2,10.0,2.81856,2,0,1.2175,3,39.0,53,77,1,1
67.05,0,3.0,3.01143,2,1,3.25625,1,54.0,59,80,1,0
14.28,2,9.0,2.87654,1,0,1.255,0,86.0,52,81,1,1
49.87,4,10.0,2.73498,1,0,1.97875,0,51.0,51,78,1,0
41.45,2,6.0,2.92569,2,1,4.3575,0,51.0,44,57,0,0
51.28,2,0.0,2.85638,0,0,2.74375,0,45.0,48,68,1,2
49.34,0,7.0,3.23838,2,0,4.33875,2,64.0,58,90,1,0
36.19,3,0.0,2.90509,1,0,2.96875,0,52.0,48,75,0,2
13.5,0,0.0,2.31194,2,6,3.6325,0,89.0,47,62,1,2
31.94,3,6.0,2.69039,2,0,2.35,1,70.0,47,70,0,2
106.57,0,5.0,3.31299,1,0,4.52625,2,59.0,48,74,1,0
29.66,1,5.0,3.06203,0,4,4.62,0,108.0,51,75,1,2
37.75,3,10.0,2.83777,2,0,2.99125,1,97.0,54,83,1,1
77.46,3,2.0,2.81238,2,0,2.87875,0,32.0,52,68,0,0
21.63,1,2.0,2.75261,2,1,2.21625,0,41.0,49,76,1,2
36.83,1,3.0,2.8371,2,0,3.63125,1,60.0,49,62,1,2
72.84,3,10.0,2.93179,2,0,2.50125,0,56.0,54,82,0,0
40.96,2,3.0,2.84563,1,0,3.685,1,102.0,53,66,1,2
32.15,3,2.0,2.89896,2,4,2.34125,3,57.0,52,83,0,1
7.89,3,10.0,2.99829,0,0,4.1,1,42.0,58,76,1,1
36.55,0,2.0,2.98577,0,1,3.805,0,85.0,50,90,1,2
31.03,4,7.0,3.11516,2,9,4.095,1,69.0,45,57,0,2
45.75,1,9.0,2.78955,0,1,2.17875,0,41.0,50,83,0,2
29.55,1,10.0,2.93086,0,0,4.2575,0,67.0,49,74,1,2
40.09,1,2.0,2.79914,2,0,2.43125,1,85.0,53,81,0,1
23.07,2,7.0,2.65123,2,0,1.77,1,96.0,49,74,1,2
11.87,3,2.0,2.39983,1,11,2.1275,2,52.0,45,56,1,2
58.01,1,2.0,2.87421,0,0,3.04375,1,100.0,49,67,0,2
24.69,1,9.0,2.84443,2,0,2.62625,0,68.0,51,65,1,2
41.08,1,10.0,2.98185,0,1,4.13625,0,63.0,48,80,1,2
50.01,2,5.0,2.58131,2,1,3.05375,0,79.0,50,83,1,2
63.46,2,10.0,2.91862,2,0,3.475,0,36.0,48,75,1,0
76.3,3,4.0,2.78027,0,1,2.475,1,43.0,49,71,0,2
74.55,2,8.0,2.81133,1,0,2.805,1,38.0,54,78,1,0
77.42,2,10.0,3.30185,2,1,2.47,0,70.0,63,105,0,1
38.99,3,6.0,2.75433,1,0,2.8625,0,46.0,48,71,1,2
17.97,3,3.0,2.53446,1,0,2.335,4,68.0,47,71,1,2
60.23,2,10.0,2.87935,2,1,2.43,1,86.0,53,78,0,0
31.65,1,3.0,3.24465,0,0,4.04875,1,53.0,48,84,0,0
49.11,3,2.0,2.97722,1,0,3.1175,2,70.0,48,87,0,0
14.81,2,1.0,2.46814,2,1,1.18125,2,46.0,47,59,1,2
32.04,2,9.0,2.75799,2,0,1.9525,3,81.0,52,72,1,1
53.94,1,8.0,2.98123,0,1,3.2125,1,68.0,51,94,0,1
45.81,0,10.0,2.72256,2,1,3.57,0,67.0,53,84,0,0
76.77,3,10.0,3.05534,1,0,3.88125,1,54.0,55,87,1,0
17.82,1,0.0,2.77094,2,0,3.8475,0,80.0,48,71,1,2
36.78,2,0.0,2.77852,0,3,2.7875,1,51.0,47,103,1,1
24.15,1,2.0,2.60769,0,0,3.0125,0,40.0,51,69,0,2
16.41,1,0.0,2.38414,2,1,2.96625,0,45.0,47,62,1,2
15.34,1,10.0,2.64913,1,1,3.09,1,38.0,50,74,0,2
30.9,4,4.0,2.78367,0,2,4.76125,0,63.0,47,69,1,2
62.66,1,10.0,2.87254,1,0,1.92,0,56.0,55,79,1,1
29.92,1,10.0,2.57488,1,6,4.74875,1,76.0,43,65,0,2
35.66,1,8.0,2.95884,0,0,2.84375,2,73.0,50,69,1,2
49.39,0,0.0,2.99736,0,1,2.5125,0,71.0,47,84,1,2
33.65,1,10.0,2.95256,0,3,4.53375,0,46.0,49,62,0,2
44.83,2,10.0,2.67145,2,3,2.28,0,66.0,48,65,1,2
68.05,3,10.0,2.74005,1,3,1.4625,1,104.0,51,71,1,2
74.92,3,8.0,3.17591,2,0,2.7025,0,67.0,53,109,1,1
16.66,0,0.0,2.38102,1,1,1.645,0,35.0,46,66,0,2
46.6,3,9.0,2.87543,2,0,1.39,0,68.0,46,72,0,0
60.98,1,2.0,2.87438,0,0,2.02375,0,35.0,53,78,1,1
66.27,0,7.0,3.69101,1,0,4.16375,0,84.0,53,78,0,0
62.7,0,5.0,2.79301,2,0,1.26625,1,98.0,53,89,1,1
37.3,3,10.0,3.00097,0,0,3.81,0,53.0,52,71,0,0
37.92,3,10.0,2.94792,1,2,4.6425,2,50.0,48,77,0,0
17.73,1,10.0,2.61441,0,0,3.485,0,30.0,49,65,1,2
71.24,1,4.0,2.90259,2,0,2.4675,0,81.0,53,69,1,0
11.47,1,0.0,2.906,0,0,3.92,1,36.0,55,77,1,2
30.62,1,7.0,3.11646,1,0,3.50875,0,70.0,51,87,1,0
30.79,2,6.0,2.3746,2,3,1.615,0,38.0,49,80,1,2
41.6,1,1.0,2.77632,2,0,1.77125,2,44.0,62,89,1,1
36.77,3,9.0,2.87322,0,1,4.07625,0,44.0,48,67,1,2
22.95,3,5.0,2.59144,2,1,1.6325,0,79.0,49,70,1,2
29.4,1,10.0,2.77518,0,0,3.465,1,39.0,47,78,0,2
38.09,0,10.0,2.89811,2,0,2.89875,1,56.0,57,79,1,1
32.04,2,0.0,2.89774,1,1,4.44625,1,88.0,51,83,1,2
13.62,3,1.0,2.94432,0,0,2.31,2,36.0,55,99,1,1
22.35,2,10.0,2.6544,2,3,1.27,2,80.0,48,74,1,2
40.87,0,10.0,2.83081,1,0,3.045,0,45.0,47,80,1,2
82.3,4,10.0,2.87316,1,0,3.58625,0,106.0,44,57,1,0
71.68,2,10.0,2.81596,1,2,2.86875,0,41.0,46,60,1,0
25.16,0,3.0,2.6427,2,2,3.16625,2,64.0,46,66,0,2
65.16,2,10.0,2.96841,1,0,2.36,0,62.0,51,86,1,0
15.66,1,3.0,2.85442,0,3,1.31,0,42.0,54,80,0,2
35.4,2,10.0,2.74724,2,0,3.9875,1,81.0,50,79,0,0
74.91,3,5.0,2.76951,2,0,3.41375,0,111.0,50,75,0,0
54.72,1,7.0,2.7918,1,0,1.44,0,50.0,52,72,1,1
14.77,2,10.0,2.84472,0,3,2.5975,2,104.0,51,72,1,2
66.18,4,10.0,2.71451,2,1,3.30375,0,60.0,56,70,0,0
60.32,0,10.0,3.31191,2,0,3.33625,4,71.0,65,128,1,1
43.82,1,4.0,2.5264,1,1,2.04375,0,47.0,51,76,0,2
53.02,3,8.0,2.59335,2,0,1.7675,0,71.0,51,68,1,2
47.69,1,10.0,2.92211,2,0,2.7375,1,85.0,53,73,1,0
11.57,1,7.0,2.69861,0,0,3.9675,0,82.0,45,58,1,2
16.78,2,10.0,2.85339,2,0,1.6125,1,77.0,55,79,1,1
60.03,2,5.0,2.94679,2,0,3.79875,0,105.0,49,72,1,0
46.37,1,0.0,2.95208,0,0,3.99,1,37.0,46,93,1,2
53.44,4,4.0,2.80448,0,4,4.51,5,73.0,58,77,1,1
62.88,0,10.0,2.97606,1,0,1.2175,0,59.0,61,108,1,1
30.46,1,6.0,2.78492,0,0,3.43,1,107.0,45,73,1,2
32.93,1,3.0,2.50542,0,1,1.63375,0,85.0,50,64,1,2
92.39,3,10.0,2.84397,1,0,2.1925,0,95.0,56,81,1,0
108.54,2,10.0,3.09379,1,0,3.28375,0,49.0,54,78,0,0
31.77,1,10.0,2.95042,2,1,3.4525,0,45.0,54,71,1,0
10.78,2,0.0,2.33644,1,5,4.05,3,61.0,47,61,1,2
56.7,2,4.0,2.93396,2,0,3.16125,3,44.0,56,93,1,1
109.01,2,10.0,3.00894,2,0,1.67375,1,35.0,50,83,1,0
56.56,1,10.0,2.87468,0,0,2.9075,1,66.0,51,92,1,1
8.54,4,7.0,2.8782,0,0,3.6625,1,49.0,46,74,1,2
86.1,0,10.0,3.02298,2,1,2.57375,0,57.0,48,70,0,0
38.08,2,10.0,2.84297,0,0,3.26,1,58.0,50,76,1,2
107.23,0,10.0,3.12947,2,4,2.9075,0,110.0,49,78,1,0
32.77,1,2.0,2.69435,1,0,2.665,0,36.0,50,66,1,2
20.1,4,8.0,2.39053,1,0,2.5225,1,101.0,54,82,1,2
64.27,4,0.0,2.66904,1,0,3.91375,1,112.0,47,70,1,2
19.16,3,1.0,2.53481,1,0,3.855,2,37.0,56,76,1,2
92.35,2,10.0,3.04532,1,0,3.675,0,45.0,46,83,1,0
12.96,4,10.0,3.13209,2,3,0.68125,0,33.0,48,75,1,0
46.6,0,2.0,2.84864,0,0,2.77125,0,65.0,50,84,0,2
38.78,0,10.0,2.46944,1,0,3.925,0,66.0,42,54,1,2
38.37,3,2.0,2.84036,2,0,4.22625,2,106.0,51,64,1,2
44.54,1,0.0,3.04097,0,0,3.495,1,45.0,54,83,1,1
60.69,1,3.0,3.09728,1,0,3.83,0,77.0,47,81,1,0
51.78,3,8.0,2.7349,0,3,2.45,0,86.0,48,67,1,2
63.86,2,6.0,3.13342,1,0,2.35875,1,37.0,47,82,1,0
48.85,2,3.0,2.81839,2,1,2.84375,1,67.0,48,75,1,0
55.01,1,10.0,2.61433,2,1,2.48875,0,64.0,57,75,0,1
17.74,2,10.0,2.84875,0,0,4.3125,2,37.0,47,57,1,2
86.44,1,4.0,2.87785,2,0,3.67,1,63.0,55,76,1,0
29.12,2,10.0,2.46476,2,0,3.84625,1,75.0,55,77,1,2
27.97,2,1.0,2.70604,1,1,2.72625,1,55.0,51,80,0,2
17.27,2,10.0,2.49289,0,1,1.35,0,70.0,54,75,0,2
66.96,0,4.0,2.81145,2,1,1.72625,0,93.0,55,98,1,1
106.5,4,2.0,3.12869,1,3,4.41125,0,58.0,48,79,1,0
62.35,4,1.0,2.73838,2,1,2.46625,0,58.0,45,66,0,0
48.34,1,10.0,2.9024,0,0,3.83,1,44.0,48,86,1,0
30.27,1,9.0,2.7867,0,1,4.29875,0,53.0,47,65,1,2
77.69,1,3.0,3.1757,1,0,3.9575,1,59.0,45,66,1,0
12.19,0,0.0,2.9171,0,0,2.7275,1,48.0,54,73,1,2
20.52,1,10.0,2.60304,2,1,2.24125,1,65.0,49,69,1,2
79.29,0,10.0,3.08211,1,5,2.44625,1,51.0,52,96,1,1
89.04,0,9.0,2.82002,1,1,1.8025,2,67.0,51,81,1,0
62.85,2,8.0,2.81024,1,0,2.69875,0,66.0,50,68,1,0
28.31,3,10.0,2.45477,2,1,3.39125,0,79.0,47,63,1,2
61.78,2,10.0,3.04463,2,2,4.08625,0,74.0,45,56,1,0
43.17,0,2.0,3.03875,1,0,4.03125,1,78.0,50,88,0,0
31.08,1,3.0,2.84268,0,1,2.41125,3,51.0,49,67,1,2
62.17,2,9.0,3.09668,1,0,2.875,3,41.0,50,74,0,0
